symbol,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
AKG.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,957000.0,0.0,957000.0,0.0,31783000.0,302513000.0,335253000.0,18746000.0,0.0,0.0,0.0,0.0,0.0,1975000.0,20721000.0,0.0,355974000.0,30299000.0,97178000.0,0.0,0.0,9939000.0,137416000.0,3357000.0,0.0,2964000.0,-1000.0,6320000.0,0.0,143736000.0,105922000.0,59391000.0,0.0,0.0,212238000.0,355974000.0,0.0,100535000.0,99578000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
HGS.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,5300381000.0,48211000.0,5348592000.0,0.0,0.0,19734040000.0,25082632000.0,11728993000.0,3397204000.0,686406000.0,4083610000.0,664980000.0,695513000.0,1193256000.0,18366352000.0,0.0,43448984000.0,3836480000.0,3234667000.0,250916000.0,0.0,4702571000.0,11773718000.0,8559209000.0,102358000.0,29967000.0,2134999000.0,10826533000.0,0.0,22600251000.0,208773000.0,12121799000.0,0.0,8518161000.0,20848733000.0,43448984000.0,713191000.0,11793876000.0,6493495000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
6701.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,523345000000.0,9573000000.0,532918000000.0,1010770000000.0,185548000000.0,131596000000.0,1860832000000.0,553171000000.0,300530000000.0,368858000000.0,669388000000.0,283743000000.0,133881000000.0,167549000000.0,1807732000000.0,0.0,3668564000000.0,467638000000.0,98990000000.0,28147000000.0,250011000000.0,380884000000.0,1197523000000.0,603866000000.0,0.0,0.0,305349000000.0,909215000000.0,0.0,2106738000000.0,427831000000.0,564660000000.0,0.0,315660000000.0,1308151000000.0,3414889000000.0,293316000000.0,702856000000.0,179511000000.0,,
GUFICBIO.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,62014000.0,69765000.0,131779000.0,0.0,944046000.0,1530003000.0,2605828000.0,1129256000.0,0.0,4451000.0,4451000.0,-69690000.0,0.0,250765000.0,1314782000.0,0.0,3920610000.0,1130286000.0,232883000.0,15820000.0,0.0,273455000.0,1636624000.0,382488000.0,49975000.0,14895000.0,102262000.0,549620000.0,0.0,2186244000.0,96945000.0,936843000.0,0.0,700578000.0,1734366000.0,3920610000.0,75000.0,615371000.0,553357000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
1124.HK,2021-03-31,HKD,,2021-03-31,2021-03-31,2021,FY,172729000.0,5916000.0,178645000.0,0.0,1656872000.0,7437062000.0,9272579000.0,259661000.0,0.0,12989000.0,12989000.0,221980000.0,0.0,201952000.0,696582000.0,0.0,9969161000.0,87925000.0,1975010000.0,204009000.0,0.0,2497700000.0,4560635000.0,923305000.0,0.0,49207000.0,0.0,972512000.0,0.0,5533147000.0,414602000.0,0.0,0.0,4021412000.0,4436014000.0,9969161000.0,227896000.0,2898315000.0,2725586000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
GSS.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,152141672.0,34454583.0,186596255.0,0.0,0.0,398162518.0,584758773.0,1856278.0,1148206709.0,217301.0,1148424010.0,-33403165.0,2960644.0,37954584.0,1157792351.0,0.0,1742551123.0,28925403.0,0.0,0.0,0.0,344740025.0,373665428.0,10883219.0,0.0,0.0,599926.0,11483145.0,0.0,385148573.0,169368630.0,-888347812.0,0.0,2076381732.0,1357402550.0,1742551123.0,1051418.0,10883219.0,-141258453.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
VTOL,2021-03-31,USD,0001525221,2021-05-27,2021-05-27,2021,FY,228010000.0,0.0,228010000.0,215620000.0,92180000.0,49938000.0,585748000.0,1251226000.0,0.0,0.0,0.0,37530000.0,0.0,117766000.0,1406522000.0,0.0,1992270000.0,69542000.0,93874000.0,19972000.0,13598000.0,128106000.0,305120000.0,695246000.0,0.0,42430000.0,52403000.0,790079000.0,0.0,1095199000.0,303000.0,227011000.0,-6915000.0,677214000.0,897613000.0,1992812000.0,0.0,789120000.0,561110000.0,https://www.sec.gov/Archives/edgar/data/1525221/000152522121000021/0001525221-21-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1525221/000152522121000021/vtol-20210331.htm
MITTAL.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,2328764.0,0.0,2328764.0,0.0,38003094.0,223668282.0,264000140.0,1700488.0,0.0,0.0,0.0,0.0,0.0,0.0,1700488.0,0.0,265700628.0,56533300.0,65649749.0,26151.0,0.0,6868845.0,129051894.0,1.0,0.0,0.0,0.0,1.0,0.0,129051895.0,117500000.0,0.0,0.0,19148733.0,136648733.0,265700628.0,0.0,65649750.0,63320986.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
GRASIM.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,26170400000.0,198009400000.0,224179800000.0,0.0,61969600000.0,288436100000.0,574585500000.0,614586500000.0,200138600000.0,93037400000.0,293176000000.0,465372400000.0,2054400000.0,720788300000.0,2095977600000.0,0.0,2670563100000.0,81225600000.0,237781500000.0,12432100000.0,0.0,195232300000.0,514239400000.0,539244900000.0,0.0,84566500000.0,506896300000.0,1130707700000.0,0.0,1644947100000.0,1316200000.0,60212100000.0,0.0,593412300000.0,654940600000.0,2299887700000.0,663381800000.0,777026400000.0,750856000000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
VCF,2021-03-31,USD,0000907573,2021-03-31,2021-03-31,2021,FY,0.0,0.0,0.0,1212810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102750730.0,0.0,0.0,0.0,104170011.0,104170011.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30361926.0,30361926.0,66918121.0,6889964.0,0.0,0.0,73808085.0,104170011.0,0.0,0.0,0.0,,
GMRINFRA.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,42996000000.0,30353900000.0,73349900000.0,0.0,1745600000.0,70304700000.0,145400200000.0,157442800000.0,4366800000.0,26787500000.0,31154300000.0,37750700000.0,8218300000.0,119636400000.0,354202500000.0,0.0,499602700000.0,26040300000.0,57639900000.0,412300000.0,0.0,57579900000.0,141260100000.0,310940300000.0,19376200000.0,1171300000.0,13669200000.0,345157000000.0,0.0,486417100000.0,6035900000.0,-126004200000.0,0.0,102787000000.0,-17181300000.0,469235800000.0,68104600000.0,368580200000.0,325584200000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
SGIL.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,39477304.0,0.0,39477304.0,0.0,530002274.0,412815783.0,982295361.0,648159025.0,0.0,6730257.0,6730257.0,0.0,5812593.0,52778616.0,713480491.0,0.0,1695775852.0,565051251.0,323361868.0,0.0,0.0,68852764.0,957265883.0,282734526.0,12000.0,0.0,4429612.0,287176138.0,0.0,1244442021.0,141300000.0,-22638517.0,0.0,0.0,451333831.0,1695775852.0,0.0,606096394.0,566619090.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
TATVA.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,44810000.0,8430000.0,53240000.0,0.0,720190000.0,1069070000.0,1842500000.0,1301620000.0,0.0,950000.0,950000.0,0.0,0.0,2960000.0,1305530000.0,0.0,3148030000.0,474770000.0,634850000.0,6880000.0,0.0,70530000.0,1180150000.0,267630000.0,170000.0,20780000.0,19660000.0,308240000.0,0.0,1488390000.0,200880000.0,1456020000.0,0.0,0.0,1659640000.0,3148030000.0,0.0,902480000.0,857670000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
LCY.AX,2021-03-31,AUD,,2021-03-31,2021-03-31,2021,FY,9707982.0,628750.0,10336732.0,73637.0,0.0,57134.0,10467503.0,13673843.0,0.0,0.0,0.0,66635.0,0.0,0.0,13740478.0,0.0,24207981.0,90710.0,46757.0,0.0,0.0,136096.0,273563.0,22859.0,0.0,0.0,26011.0,48870.0,0.0,322433.0,66946246.0,-60204075.0,17143377.0,0.0,23885548.0,24207981.0,695385.0,69616.0,-9638366.0,,
HINDCON.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,103182397.0,0.0,103182397.0,0.0,20293225.0,252005137.0,375480759.0,14086647.0,0.0,0.0,0.0,0.0,792802.0,54870661.0,69750110.0,0.0,445230869.0,44223626.0,9882878.0,0.0,0.0,23655341.0,77761845.0,0.0,0.0,2811676.0,138565.0,2950241.0,0.0,80712086.0,76720250.0,176733581.0,0.0,0.0,364518783.0,445230869.0,54183071.0,9882878.0,-93299519.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
WEALTH.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,19728276.0,0.0,19728276.0,0.0,340495712.0,68258373.0,428482361.0,4840295.0,0.0,0.0,0.0,0.0,2098986.0,106158467.0,113097748.0,0.0,541580109.0,0.0,540.0,6113054.0,0.0,72445752.0,72446292.0,0.0,6834600.0,0.0,-1.0,6834599.0,0.0,79280891.0,106550000.0,282356996.0,0.0,0.0,462299218.0,541580109.0,24350968.0,540.0,-19727736.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
WINDLAS.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,159300000.0,383250000.0,542550000.0,0.0,414610000.0,985950000.0,1943110000.0,954950000.0,0.0,4820000.0,4820000.0,0.0,0.0,58350000.0,1018120000.0,0.0,2961230000.0,399330000.0,310000000.0,0.0,0.0,224860000.0,934190000.0,13490000.0,0.0,6830000.0,15530000.0,35850000.0,0.0,970040000.0,64110000.0,1035950000.0,0.0,0.0,1991190000.0,2961230000.0,0.0,323490000.0,164190000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
MARINE.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,42638000.0,0.0,42638000.0,0.0,792017000.0,2394937000.0,3229592000.0,374941000.0,0.0,52814000.0,52814000.0,0.0,2917000.0,172002000.0,602674000.0,0.0,3832266000.0,1257695000.0,483696000.0,0.0,0.0,268628000.0,2010019000.0,99340000.0,0.0,0.0,22912000.0,122252000.0,0.0,2132271000.0,245331000.0,840684000.0,0.0,0.0,1699995000.0,3832266000.0,33662000.0,583036000.0,540398000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
LXI.L,2021-03-31,GBP,,2021-03-31,2021-03-31,2021,FY,87100000.0,0.0,0.0,10200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990100000.0,990100000.0,7800000.0,0.0,900000.0,0.0,0.0,0.0,190400000.0,0.0,0.0,0.0,0.0,208700000.0,208700000.0,6200000.0,168600000.0,0.0,606600000.0,781400000.0,990100000.0,0.0,190400000.0,103300000.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=LXi+REIT+PLC,https://find-and-update.company-information.service.gov.uk/search/companies?q=LXi+REIT+PLC
DEVYANI.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,399620000.0,70000.0,399690000.0,0.0,621970000.0,623650000.0,1645310000.0,11257110000.0,644450000.0,1855190000.0,2499640000.0,0.0,95780000.0,1186230000.0,15038760000.0,0.0,16684070000.0,1960260000.0,1827000000.0,129530000.0,0.0,419430000.0,4206690000.0,11453380000.0,9740000.0,0.0,295680000.0,11758800000.0,0.0,15965490000.0,1153630000.0,-8874670000.0,0.0,0.0,718580000.0,16684070000.0,0.0,13280380000.0,12880760000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
IPL.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,26860000.0,410550000.0,437410000.0,0.0,700790000.0,2537790000.0,3675990000.0,1362310000.0,0.0,1220000.0,1220000.0,-319500000.0,0.0,450570000.0,1494600000.0,0.0,5170590000.0,792960000.0,228490000.0,5480000.0,0.0,90860000.0,1112310000.0,75620000.0,0.0,80980000.0,6690000.0,163290000.0,0.0,1275600000.0,111790000.0,3252690000.0,0.0,0.0,3894990000.0,5170590000.0,91050000.0,304110000.0,277250000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
CLEAN.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,93440000.0,2384710000.0,2478150000.0,0.0,528990000.0,944230000.0,3951370000.0,2453870000.0,0.0,2680000.0,2680000.0,-2229740000.0,0.0,2420990000.0,2647800000.0,0.0,6599170000.0,609890000.0,0.0,119120000.0,0.0,409870000.0,1019760000.0,3310000.0,0.0,175690000.0,3740000.0,182740000.0,0.0,1202500000.0,106220000.0,5247460000.0,0.0,0.0,5396670000.0,6599170000.0,154970000.0,3310000.0,-90130000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
HIVE,2021-03-31,USD,0001720424,2021-03-31,2021-03-31,2021,FY,40290513.0,981736.0,41272249.0,6845611.0,0.0,59422218.0,107540078.0,24653831.0,0.0,0.0,604070.0,0.0,0.0,45532751.0,70790652.0,0.0,178330730.0,3478137.0,6306903.0,73085.0,0.0,73085.0,9858125.0,24581261.0,0.0,0.0,9418331.0,33999592.0,0.0,43857717.0,259905407.0,-130627718.0,5195324.0,0.0,134473013.0,178330730.0,0.0,30888164.0,-9402349.0,,
3708.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,13532000000.0,0.0,13532000000.0,0.0,9609000000.0,25337000000.0,48478000000.0,60971000000.0,1271000000.0,417000000.0,1688000000.0,0.0,553000000.0,16399000000.0,79611000000.0,2000000.0,128091000000.0,10075000000.0,10671000000.0,1160000000.0,0.0,10112000000.0,30858000000.0,14148000000.0,0.0,725000000.0,2076000000.0,16949000000.0,0.0,47807000000.0,11485000000.0,52476000000.0,0.0,9642000000.0,73603000000.0,121410000000.0,15593000000.0,24819000000.0,11287000000.0,,
4043.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,83681000000.0,0.0,83681000000.0,0.0,39599000000.0,76480000000.0,199760000000.0,124025000000.0,86000000.0,1796000000.0,1882000000.0,0.0,16407000000.0,44718000000.0,187032000000.0,2000000.0,386794000000.0,39547000000.0,11953000000.0,2375000000.0,0.0,31808000000.0,83308000000.0,86483000000.0,0.0,247000000.0,11496000000.0,98226000000.0,0.0,181534000000.0,10000000000.0,157332000000.0,0.0,31228000000.0,198560000000.0,380094000000.0,27171000000.0,98436000000.0,14755000000.0,,
KIRLFER.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,100700000.0,65700000.0,166400000.0,0.0,2843800000.0,4217300000.0,7227500000.0,11787400000.0,0.0,146500000.0,146500000.0,-60200000.0,0.0,224500000.0,12098200000.0,0.0,19325700000.0,3692500000.0,1629400000.0,168600000.0,0.0,1801900000.0,7123800000.0,1288300000.0,0.0,884400000.0,35500000.0,2208200000.0,0.0,9332000000.0,691700000.0,6596500000.0,0.0,2705500000.0,9993700000.0,19325700000.0,5500000.0,2917700000.0,2817000000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
BINDALAGRO.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,29234000.0,1740740000.0,1769974000.0,0.0,1110206000.0,7607120000.0,10487300000.0,1229419000.0,0.0,0.0,0.0,1572640000.0,195865000.0,11421862000.0,14419786000.0,0.0,24907086000.0,0.0,25517000.0,105750000.0,0.0,448441000.0,473958000.0,27582000.0,0.0,0.0,36926000.0,64508000.0,0.0,538466000.0,2568092000.0,3060543000.0,0.0,18739985000.0,24368620000.0,24907086000.0,3313380000.0,53099000.0,23865000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
4064.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,12985000000.0,0.0,12985000000.0,0.0,7994000000.0,15051000000.0,36030000000.0,24340000000.0,0.0,0.0,822000000.0,0.0,566000000.0,2146000000.0,27874000000.0,2000000.0,63906000000.0,6200000000.0,11224000000.0,406000000.0,0.0,3460000000.0,20884000000.0,7661000000.0,0.0,2811000000.0,4052000000.0,14524000000.0,0.0,35408000000.0,7407000000.0,10873000000.0,0.0,8665000000.0,26945000000.0,62353000000.0,1743000000.0,18885000000.0,5900000000.0,,
BDL.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,4569167000.0,11040380000.0,15609547000.0,0.0,13970100000.0,19410324000.0,48989971000.0,8039801000.0,0.0,1324979000.0,1324979000.0,-10995154000.0,477325000.0,11780639000.0,10627590000.0,0.0,59617561000.0,7426011000.0,11848000.0,0.0,0.0,17771851000.0,25209710000.0,65271000.0,2555743000.0,0.0,4939365000.0,7560379000.0,0.0,32770089000.0,1832812000.0,201106000.0,0.0,24813554000.0,26847472000.0,59617561000.0,45226000.0,77119000.0,-4492048000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
7014.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,13507000000.0,0.0,13507000000.0,0.0,9038000000.0,40394000000.0,62939000000.0,34915000000.0,0.0,383000000.0,383000000.0,0.0,185000000.0,13140000000.0,48623000000.0,0.0,111562000000.0,17618000000.0,8086000000.0,214000000.0,0.0,26643000000.0,52347000000.0,9503000000.0,0.0,1767000000.0,7587000000.0,18857000000.0,0.0,71204000000.0,8135000000.0,-4827000000.0,0.0,37050000000.0,40358000000.0,111562000000.0,9341000000.0,17589000000.0,4082000000.0,,
BANKBARODA.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,1286611247000.0,0.0,0.0,293340252000.0,0.0,0.0,0.0,82169366000.0,2239076000.0,0.0,2239076000.0,2818590014000.0,0.0,0.0,0.0,12026757872000.0,12026757872000.0,44749720000.0,0.0,0.0,0.0,0.0,0.0,739651672000.0,0.0,0.0,0.0,0.0,11198500116000.0,11198500116000.0,10355336000.0,-96508124000.0,0.0,910048583000.0,823895795000.0,12022395911000.0,0.0,739651672000.0,-546959575000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
4917.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,16143000000.0,0.0,16143000000.0,0.0,12330000000.0,11302000000.0,39775000000.0,28387000000.0,2835000000.0,4881000000.0,7716000000.0,0.0,462000000.0,11568000000.0,48133000000.0,3000000.0,87911000000.0,1374000000.0,3694000000.0,290000000.0,0.0,7230000000.0,12298000000.0,0.0,0.0,2157000000.0,3743000000.0,5900000000.0,0.0,18198000000.0,11394000000.0,50662000000.0,0.0,2164000000.0,64220000000.0,82418000000.0,10735000000.0,3694000000.0,-12449000000.0,,
4536.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,62888000000.0,527000000.0,63415000000.0,0.0,41575000000.0,101241000000.0,206231000000.0,39489000000.0,0.0,112876000000.0,112876000000.0,36538000000.0,2824000000.0,4395000000.0,196122000000.0,0.0,402353000000.0,38106000000.0,0.0,5458000000.0,0.0,40443000000.0,78549000000.0,0.0,0.0,3290000000.0,13464000000.0,16754000000.0,0.0,95303000000.0,8525000000.0,270757000000.0,0.0,28303000000.0,307585000000.0,402888000000.0,37065000000.0,0.0,-62888000000.0,,
4526.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,19230000000.0,0.0,19230000000.0,0.0,14287000000.0,19809000000.0,53326000000.0,27861000000.0,0.0,681000000.0,681000000.0,0.0,371000000.0,24293000000.0,53206000000.0,3000000.0,106535000000.0,6059000000.0,23920000000.0,1307000000.0,0.0,22833000000.0,52812000000.0,451000000.0,0.0,4285000000.0,2313000000.0,7049000000.0,0.0,59861000000.0,2537000000.0,45230000000.0,0.0,-1612000000.0,46155000000.0,106016000000.0,20573000000.0,24371000000.0,5141000000.0,,
4368.T,2021-03-31,JPY,,2021-03-31,2021-03-31,2021,FY,25594582000.0,111938000.0,25706520000.0,0.0,8541242000.0,10883468000.0,45131230000.0,25924241000.0,0.0,0.0,2186540000.0,1049467000.0,1113889000.0,627056000.0,30901193000.0,4000.0,76032427000.0,2027968000.0,0.0,1588545000.0,0.0,5808291000.0,7836259000.0,0.0,0.0,178135000.0,1848446000.0,2026581000.0,0.0,9862840000.0,4334047000.0,55121274000.0,0.0,6714266000.0,66169587000.0,76032427000.0,1161405000.0,0.0,-25594582000.0,,
4321.SR,2021-03-31,SAR,,2021-03-31,2021-03-31,2021,FY,635669921.0,0.0,635669921.0,0.0,0.0,902148085.0,1537818006.0,3197143062.0,0.0,0.0,0.0,0.0,0.0,12919817231.0,16116960293.0,0.0,17654778299.0,164525699.0,456497007.0,33234313.0,0.0,505519075.0,1126541781.0,10384696297.0,0.0,0.0,91121708.0,10475818005.0,0.0,11602359786.0,4750000000.0,320429968.0,0.0,980668970.0,6051098938.0,17653458724.0,5975840.0,10841193304.0,10205523383.0,,
SJVN.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,977700000.0,8502100000.0,9479800000.0,0.0,561500000.0,17944400000.0,27985700000.0,122725500000.0,0.0,327500000.0,327500000.0,-5894800000.0,6227200000.0,23360700000.0,146746100000.0,0.0,174731800000.0,453100000.0,3082400000.0,189200000.0,0.0,14505900000.0,18041400000.0,18653900000.0,103600000.0,0.0,10021100000.0,28778600000.0,0.0,46820000000.0,39298000000.0,86545500000.0,0.0,2068300000.0,127911800000.0,174731800000.0,2607300000.0,21736300000.0,20758600000.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
DHF,2021-03-31,USD,0001057861,2021-03-31,2021-03-31,2021,FY,0.0,0.0,0.0,9840927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334816971.0,0.0,0.0,0.0,344761751.0,344761751.0,8203394.0,0.0,0.0,0.0,0.0,0.0,96421731.0,0.0,0.0,-96421731.0,0.0,105034349.0,105034349.0,277482487.0,0.0,0.0,0.0,239727402.0,344761751.0,0.0,96421731.0,96421731.0,,
SMP.AX,2021-03-31,NZD,,2021-03-31,2021-03-31,2021,FY,9021000.0,0.0,9021000.0,8449000.0,0.0,580000.0,18050000.0,9483000.0,14772000.0,14660000.0,29432000.0,0.0,0.0,891000.0,39806000.0,0.0,57856000.0,2361000.0,7630000.0,0.0,0.0,9103000.0,19094000.0,11011000.0,0.0,217000.0,0.0,11228000.0,0.0,30322000.0,86663000.0,-59490000.0,361000.0,0.0,27534000.0,57856000.0,0.0,18641000.0,9620000.0,,
SHRADHA.NS,2021-03-31,INR,,2021-03-31,2021-03-31,2021,FY,104090497.0,0.0,104090497.0,0.0,1927210302.0,10239262.0,2041540061.0,132169794.0,11707.0,2693.0,14400.0,0.0,449413.0,7105549.0,139739156.0,0.0,2181279217.0,11882470.0,1244597163.0,0.0,0.0,93581220.0,1350060853.0,61698341.0,0.0,0.0,169439038.0,231137379.0,0.0,1581198232.0,101246960.0,325286758.0,0.0,174190104.0,600723822.0,2181922054.0,7021177.0,1306295504.0,1202205007.0,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports,https://www.nseindia.com/companies-listing/corporate-filings-annual-reports
